livre	chapitre	verset	fr	ewe
JOB	16	12	J’étais tranquille, et il m’a secoué,	Meli boko, tete wógbàm nyaà- nyanya; elé kogbo nam, eye wó- wuwum, eye wótsom do nudzi- dzea na edokui
JOB	16	16	Les pleurs ont altéré mon visage;	Mefa avi, nye mo do uzra, eye ku fe vovoli le nye adabawo dzi, 17 evo wónye nu madzo- madzoa deke mele nye asiwo me o, eye alakpa mele nye gbedo- doda me o hafi
JOB	17	1	Mon souffle se perd,	Nu ti ko na nye gbogbo, nye nkekewo nu tsi, eye yodo 17, 2 19, 12 enye tonye
JOB	17	7	Mon œil est obscurci par la douleur;	Nye nku tsi vi le nuhaha ta, eye nye nutilà nu nuwo kata le abe vovoli ene. 8 Ame dzodzoe fe nu ku le esia ta, eye dzi ku ame madifo de ame yba la nu
JOB	17	13	C’est le séjour des morts que j’attends pour demeure,	Ne mele nu dom de tsiéfe nu abe nye afe ene, eye medo nye aba de viviti me, 14 ne meyo yodo be fofonye,eye nyéwo be danye kple novinyenyonu la, 15 afika pbe nye mokpokpo la le? Amekaelenyemokpokpolakpom?
JOB	17	16	Elle descendra vers les portes du séjour des morts,	Nenye be, mía kplii míegbo de me le ke me la, ekema ayi tsiefe fe gametiwo gbo. Bildad fe nufofo evelia: Ehlë mawumavólawo fe gbegblé fia Hiob. Tete Suahto Bildad do nu s gblo bena
JOB	18	4	O toi qui te déchires dans ta fureur,	Tsià, wò amesi vuvu wo nuto do- kuiwó le wò domedzoe me, wò tae anyigba azu afedo, eye woate agakpe da le etefea?
JOB	18	9	Il est saisi au piège par le talon,	Adoboli miàna de afokpo dzi ne, eye móka dene. . 26,36. e . f Lod. 10, 7. g . t kp. 18; 21,17; 20; Lod. 13, 9; 24, n Kony. 3, 7. 9
JOB	18	11	Des terreurs l’assiègent, l’entourent,	Nodzidodowo doa dzikatsofoe ne, eye woyone de nu kplikplikpli. 12 Efe dzo- gbevóe tsia domegee de enu, eye gbegblé noa klalo de eha
JOB	18	17	Sa mémoire disparaît de la terre,	Womedoa nku edzi le anyigba dzi o, eye efe nko buna le ablo me. 18 Wotua asii tsoa kekeli me dona de viviti me, eye wonyane da le heheame
JOB	18	21	Point d’autre destinée pour le méchant,	Alea nu madzomadzo wola fe nofewo nona, eye alea amesi nlo Mawu be la, fe tefe nona. Hiob ge nufofo atolia: Efa konyl Ie holüawo fe nya seséwo nui, gblo efe nublanui-nyawo fia; gake la enyae bena, yefe dela le agbo. Eye Hiob do iu gblo bena: a 2 Giekagi miano nucaha dom na nye luwo, eye miatso nyawo agbàm nyünyányá ase do?
JOB	19	4	Si réellement j’ai péché,	Eye nenye vavàe metra la, ekema nye tatra la le nye deka dzinye
JOB	19	5	Pensez-vous me traiter avec hauteur?	Nenye vavàe miebe, yewoawo mia dokui ga de hunye, eye miafia nye ñu- kpem 1a, 6 ekema minyae be, Ma- wu wo nu madzomadzo de nunye, eye wóda do de nunye godo va kpe
JOB	19	12	Ses troupes se sont de concert mises en marche,	Te- te efe adzohawo do, wode mo de nunye, eye wofu asada anyi de nye agbado nu godo va Kpe, 13 Ede novinyenutsuwo da le ñu- nye, eye honyewo tro bubui dem ken.?
JOB	19	14	Je suis abandonné de mes proches,	Nye fometowo gbe nye nya, eye nye ame nyanyewo nlom be./ 15 Nye afemetowo kple nye dolanyonuwo le buyem amedzroe, eye mezu ame tuto le wofe nku me
JOB	19	20	Mes os sont attachés à ma peau et à ma chair;	Nye nutigbalé kple nye nutilà lé de nye fu nu, negbe nye nye koe kpoto. 21 Mive nu- nye, bónyewo, mive nunye! Ela- bena Mawu fe ?asi fom
JOB	19	23	Oh! Je voudrais que mes paroles fussent écrites,	O, de woanlo nye nyawo di, eye woade wo agbalë me, 24 woa- tso ganunlonu ade wo de agakpe dzi, eye woade wo me kple tsumi!
JOB	19	27	Je le verrai, et il me sera favorable;	Makpoe na dokuinye, nye nuto nye nkuwo akpoe, eye menye ame bubu o. Elenye ayi- kuwo dzrom le do me
JOB	19	28	Vous direz alors: Pourquoi le poursuivions-nous?	Ne mie- gblo be: aleke míawo ati eyo- me? eye be: nya la fe agunu le gbonye la, 29 ekema yi netso dzika fo na mi; elabena yi wo- tsona hea to na vodada sia to- gbee; ne mianyae be, Wwonudo- dro li. Zofar fe nufofo evelia: Eya te gbe de nya sia dzi bena: mawumavolawo mekpoa dzidzo tefe didina o
JOB	20	5	Le triomphe des méchants a été court,	Ame vlowo fe aseyetsotso nu b . d . e Fia. I. 14, 10. / . g . h . n kp. 13. o . p . . 28, 30 v. 33. . 1, 12. t ; . u P5.17,15; 73, v Yoh. I. 3, 2. y kpo 15; 18. z P8. 7,13; Mo. V. 32, 41. . 32, 22. mesena yina o, eye ame vódi fe dzidzo noa anyi adabafofo deka koa ?
JOB	20	6	Quand il s’élèverait jusqu’aux cieux,	Ne efe panyenye de dzifo, eye efe ta dato alilikpo la, 7 ado agu dika abe efe mi ene; eye amesiwo kpoe la, abia be: Afika eyama le?
JOB	20	9	L’œil qui le regardait ne le regardera plus,	Nku, si kpoe la, magakpoe akpo 0; eye enofe hà magakpoe o. 10 Viawo anyo dome na ame da- hewo, eye wofe asi agbugbo efe kesinonuwo ana.* 11 Nusé dzo- dzo no efe fuwo nu, ke woa kplii womlo ke me
JOB	20	12	Le mal était doux à sa bouche,	Ne nu vódi vivi le nu me ne, eye wóflae de efe ade te, 13 edo nuhi, mede asi le enu o, eye wógblée de efe veme la, 14 ekema efe nududu atro le efe dokaviwo me azu da kpui fe veve de dome ne
JOB	20	23	Et voici, pour lui remplir le ventre,	Esi- me wóle efe todo yom kple nu- dudu la, ede ga efe domedzoe heliheli la de enu, eye wóna wó- dza de edzi le nuadufe
JOB	20	26	Toutes les calamités sont réservées à ses trésors;	Wodzra vivitiwo kata do di de efe kesinonuwo Bu; dzo, si womeflo do o la, fiae, eye wò- dudo nusi kpoto de efe agbado me la fiafiafia!
JOB	20	29	Telle est la part que Dieu réserve au méchant,	Esia nye ame vlo 21, 1 22, 10 fe gome tso Mawu gbo kpakple domenyinu, si wodo di ne tso Ma- wu gbo. Hiob fe nufofo adelia: Enyona na Mawa ma- vóolawo geadewogi vasede Wonudrügbe. Tete Hiob do nu gblo bena: = 2 O, misee, mise nye nufofo dzro, eye esia anye miafe akofa- name
JOB	21	7	Pourquoi les méchants vivent-ils?	Nukanuti ame vódiwo tsia agbe, wokua amegá, eye wofe nu- sé dzina de edzi ?¢ 8 Wo viwo lia ke le wo gbo kple wofe dzidzi- meviwo le wo nku me
JOB	21	17	Mais arrive-t-il souvent que leur lampe s’éteigne,	Zi nenie ame võdiwo fe akadi mehetsina, eye wote gbegblé mehevaa wo dzi o? Emãa wofe gome na wo le efe domedzoe me, 18 be woano abe gbe fufu le ya nu ene, abe tsro, si ahom kplona dzonae ene
JOB	21	21	Car, que lui importe sa maison après lui,	Elabena efe afe me nya ka tso egbo le emegbe, nenye be, wotsi efe dzinuwo fe hehléme nu? « Nyagb. 5, 7. d Ps. 37; 73;
JOB	21	23	L’un meurt au sein du bien-être,	Amea de ku, esime wole dzogbenyuie gede me, esi- me wode dzi di, eye wóli boko; 24 efe zewo yo fü kple notsi, eye ami yo efe futo me
JOB	21	28	Vous dites: Où est la maison de l’homme puissant?	Ne miele gbogblom be, afika nutasela fe afe le, eye afika agbado, si me ame võdiwo no la, le há la, 29 de miebia mo- zolawo se, eye mielé to de wofe nutefekpokpowo nu be,30 wokpoa ame vodi ta le gbegblégi, eye wo- tsone di le domedzoedogbe oa?
JOB	21	34	Pourquoi donc m’offrir de vaines consolations?	Aleke miano ako fam nam de ya me? Miafe nudodowo la, ala- kpa dede ko wonye. pire fe nufofo mloeto; ebu Hiob abe nuvõ gia de wówo ene; eblo nui bena, woatro dzime. = gblo bena
JOB	22	6	Tu enlevais sans motif des gages à tes frères,	Elabena tho awobanu le noviwówo si yakatsyo, eye néde avo le avokoewolawo nu.* 7 Mena tsi amesiwo gbafa fo la wono o, eye néte abolo dowui- towo
JOB	22	9	Tu renvoyais les veuves à vide;	Edo ahosiwo da asi gbolo, eye wogba alo na tsyóe- viwo. 10 Eyata adoboliwo Kpe ta de nuwó godo, eye vovó do dzi- katsofoe na wò zi deka
JOB	22	13	Et tu dis: Qu’est-ce que Dieu sait?	Eye woa néle gbogblom be: Nuka Ma- wu nya? De wóate nu adró wo- nu to alilikpo dodo mea?
JOB	22	23	Tu seras rétabli, si tu reviens au Tout-Puissant,	Ne eiro de nusé- katáto nu, eye nébobo dokuiwó de anyi la, ne éde nu manyoma- nyo da le wó agbado me, 24 eye nétso to me sika ko de ke me kple *Ofir-sika ko de towu fe kpekui- wo me la, 25 ekema nusékatáto anye sika kple klosalo na wo gle- glegle
JOB	22	29	Vienne l’humiliation, tu prieras pour ton relèvement:	Ne ? wole to yim la, ekema àgblo be: Miva dzi! Ehona na amesi bobo edokui de anyi.P30 Ade ame difo hà; eye woadee le wò asiwo fe dzadzenyenye ta. Hiob fe nufofo adrella : Hiob di bena, Mawu nadrü wonu ye
JOB	23	3	Oh! Si je savais où le trouver,	O, ne mahanya, afisi matu eyama le, eye . 7, 21. e g . í Fla. L. 9, 28. k . l . 15. . 27, 17. . 5, 5. p . 25. made kekeke enofe de!
JOB	23	4	Je plaiderais ma cause devant lui,	Matso nye nya ado enku me, eye nye nume ayo fü kple dokuitawli- nyawo; 5 ne manya, alesi wóado enu nam, eye madze si nya, si wóagblo nam
JOB	23	10	Il sait néanmoins quelle voie j’ai suivie;	Elabena edze si nye mo nyanye la, eye ne adom akpo 1a, matsi anyi abe sika ene. 11 Nye afo meda efe afodedewo fu o, melé niku de efe mo nu, eye nyemedze o
JOB	23	17	Car ce ne sont pas les ténèbres qui m’anéantissent,	Elabena menye viviti la ta wó- isrӧm do o, eye menye nye nuto tae bluko tsyom do o. Dziviyi: Mawu fe dzigbogbo blewu na Mawu mavülawo enye m E 2 Nukanuti ñusëkatato mego s nuhi geyigiawo o, eye ho- lóawo mekpoa efe nkekewo o?
JOB	24	3	On enlève l’âne de l’orphelin,	Wo- kploa tsyoevi fe tedzi dzone, eye wotsoa ahosi fe nyi doa awobae; 4 wotua asi ame dahewo da le mo dzi, eye anyigba dzi hiütowo sina glana
JOB	24	5	Et voici, comme les ânes sauvages du désert,	Kpo da, woyia wofe do dzi abe gbetedzi le gbedzi ene; wofona ndi kanya de nuhaha nu, eye gbegbe naa nududu wo hena wo viwo
JOB	24	10	Ils vont tout nus, sans vêtement,	Wole yiyim amama, avo mele wo nu o, eye wole lu bablawo tsom dome- gegee. 11 Wole ami dam le wote gliwo domee, eye wole wein iam, gake *tsiko le wo wum
JOB	24	14	L’assassin se lève au point du jour,	Ne nu le dedem le eme la, hlódola tsona hefoa ame dahe kple hiáto fua anyi, eye le za me la ewoa nu abe fiafito ene
JOB	24	15	L’œil de l’adultère épie le crépuscule;	Nu- tsu ahasito fe nku le zádodo nu wole gbogblom be, ñkua deke me- le ye kpo ge o, eye wótso nu tsyo mo
JOB	24	16	La nuit ils forcent les maisons,	Wodzea zà de afewo nu; wodoa wo de wo dokui nu le nke- ke me, eye womenyaa keli o
JOB	24	20	Quoi! Le sein maternel l’oublie,	Da- daa fe ako anloe be, avivi nyéwo nu, eye womagado nku edzi o; woane ame vlo abe ati ene, 21 eya amesi ha kono, siwo medzi via deke o, eye mewo domenyo na ahosiwo o
JOB	24	25	S’il n’en est pas ainsi, qui me démentira,	Ne mele alea o la, amekae ade awatso nam, eye woa- gblé nye nufofo me? Bildad fe nufofo mloeto : Muka ame nye le Mawu fe nku me?
JOB	26	4	A qui s’adressent tes paroles?	Aleke ame- gbeto fe nya adzo le Mawu gbo, eye nyonu to dzidzia aiza? 5 Kpo da, gleti ke hà medina, eye ġle- tiviwo me mekona le efe nku me to, si nye nye, kpakple ame, si nye no la, nye pe! Hiob ge nufofo enyilia: Efla bena, ye dze si Mawu fe pӣnyenye, si me womate nu adzro o hà la
JOB	27	7	Que mon ennemi soit comme le méchant,	eya, amesi keke anyiehe de yame, eye meku anyi- gba de naneke nu o; 8 amesi blaa tsiwo de alilikpowo me, eye ali- likpoawo medzena le wo nu o; 9 amesi hea efe fiazikpui nku me hekekea alilikpo de edzi
JOB	27	14	S’il a des fils en grand nombre, c’est pour le glaive,	Kpo da, esia- wo nye efe mowo to ko, eye nusi sem míele la, enye dalidodo. Ke ameka ate nu ase efe nusé fe gbedede gome? Hiob £e nufofo mloetowo: Eka de efe fomadi- madi dzi Heia bena, Mawu mavülawo fe dzo- gbenyule va yina kaba
JOB	28	2	Le fer se tire de la poussière,	Meta Mawu, amesi gbe afiatsotso nam 1a, fe agbe, kple nusékatàáto, amesi do nuhaha na nye luwo la; 3 nkeke alesi nye gbogbo le menye, eye Mawu fe gbogbo le noti me nam la, 4 ne nye nuyi ahagblo nu madzomadzo, eye nye ade agblo alakpanya fi!
JOB	28	5	La terre, d’où sort le pain,	Nede megbe ha tso gbonye, be matso na mi; nyemasé nu le nye fomadimadi nu, vasede esime ma- mia nu o
JOB	28	6	Ses pierres contiennent du saphir,	Malé nye dzodzoe- wowlua ete, abe alesi dzo wlua nyenye me de asi sesie, eye nye- nui ene
JOB	28	7	L’oiseau de proie n’en connaît pas le sentier,	Nye futo ano abe ame vodi awako fe nku mekpo kpo o; 8 mo, ene, eye nye adikato abe ame si dzi gbemelà dadadzrawo meto, madzomadzo ene. eye dzata mezo kpo o
JOB	28	9	L’homme porte sa main sur le roc,	Edo asi 8 Elabena nuka nye ame vlo fe kpe sesēwo dzi, eye wówlu towo mokpokpo, ne Mawu là efe luwo, gome
JOB	28	10	Il ouvre des tranchées dans les rochers,	Ede tofewo de agakpe- eye wóhoe daa? 9 De Mawu ase Lu.125,2. wo me, eye efe niku Kpo nu hoasi efe 61, ne haha va edzia?
JOB	28	11	Il arrête l’écoulement des eaux,	Mafia nu mi le Mawu fe asi 12 Ke nunya la, afika wotune nu, eye nyemagla nusi nusékatáto le? Eye afika nye gomesese fe do la o
JOB	28	13	L’homme n’en connaît point le prix;	Amea deke menya egbo kpoe. Nukanuti miege de susu mo o, eye womekpone le agba- dzodzro siawo me?
JOB	28	14	L’abîme dit: Elle n’est point en moi;	Agu- ame ybgiwo fe gome tso Mawu me gblo be: Mele menye o! gbo kple nutasélawo fe domenyi- Eye atsiafu be: Mele gbonye o! nu, si wohona tsoa nusékatato la 15 Womenaa sika nyuito de eta gbo
JOB	28	16	Elle ne se pèse pas contre l’or d’Ophir,	Ne eli ko klosalo eye womatso sikanuwo ado lii o. abe ke ene, eye wótu avo do abe 18 Womayi sui kple gbloti nko yo anyi ene la, 17 ekema deko wótu ge de enu o, eye nunya fe ame- wo do dzro; ame dzodzoe aiso Loa. 13,22. 'sinono nyo wu adzagba
JOB	28	19	La topaze d’Éthiopie n’est point son égale,	Kesinotoe wonye mlo Eye afika nye gomesese nofe? anyi, ke magamloe zi evelia o; 21 Egla de agbagbeawo kata fe ewu efe ñkuwo, eye enu yi
JOB	28	20	D’où vient donc la sagesse?	No- ñkuwo, eye wóbe de dzifohewo. dzi di kpee abe tododo ene, eye 22 Awlime kple ku le gbogblom ya Wuduwudu loe de nu le za me. be: Míele hühühü sem le enu kple 21 Gedzefeya de asi ete hekoe yii, míafe towo
JOB	28	22	Le gouffre et la mort disent:	Eyro Lod.s, 22-31. mo, eye wódze si enofe. 24 Ela- anutro ge edzi, eye meve enu o, bena ele kekekeanyigba fe mloea- eye wósi le efe asi nu afo tsotsoe. nu Kpom, eye wókpoa nusi le dzi- 28 Wofu akpe de eta, eye wòdu fo blibo la te, 25 ne wóana ya fe tse de enu wódzo le enofe. kpekpemee, eye wóado dzidzeme EPEC OVA UE aap na itsi
JOB	28	26	Quand il donna des lois à la pluie,	Esi wòdo sefe na tsi- dzonie la, me; pake aan Au afó 'Mawa fe dzadza, eye wodo tote na dzide- nunya me o; Maycybia koe ate nu akpoe. gbe fe dzokeke la; 21 ekpoe, eye 2 Elabena klosalofofe li, eye wodee fia, edoe té, eye wódzro = Sika, si wolólona la, tefe li. eme kpo hà, 28 hegbo na ame- 2 Wokua ga yibo tso to me, eye gbetowo be: Kpo da, Afeto la vo- kpe wolólona wózua akobli
JOB	29	3	Quand sa lampe brillait sur ma tête,	Wo- yb enye nunya, eye vótsitsri enye do sefe na viviti, eye wodi kpe, Pz. E gomesese. Si le viviti tsiditsidi me la, le goa- wo kata me kenken
JOB	29	4	Que ne suis-je comme aux jours de ma vigueur,	Wode do woyi to wi tso dzitatowo gbo; amesiwo ku de ya me le agba sam le eme 1a, le adzoge tso amewo gbo, eye afo sia afo Wo wo be
JOB	29	7	Si je sortais pour aller à la porte de la ville,	Ne medo to agbo nu heyi dua me, eye medo nye zikpui ablo me gli, 8 eye de- kakpuiwo kpom 1a, ekema wobe- na, eye ame tsitsiwo tsona henoa tsitrenu, 9 amegáwo tona kó le nufofo me hetsoa asi doa nu, 10 gbogblo buna de bubumewo, eye wote ade léna de anome na wo
JOB	29	12	Car je sauvais le pauvre qui implorait du secours,	Elabena mehona na ame dahe, si le gli dom la, kple isybe- vi, si honametoa deke meli na o Ja./ 13 Ame tsiasi fe yayra vaa dzinye, eye mewoa ahosi fe dzi wòtsoa aseye
JOB	29	18	Alors je disais: Je mourrai dans mon nid,	Mebu be, mía kple nye ato koe aisrӧ, eye nye nkekewo aso gbo abe ke ene, 19 nye kéwo ake nu de tsi hu, eye zamu atsi nye alowo me; 20 nye bubu ano yeye zum le nunye dà, eye nye dati mado hoho le asinye o
JOB	29	25	J’aimais à aller vers eux, et je m’asseyais à leur tête;	Ne melé mo yi wo do- me la, ekema mebobo noa anyi abe wofe tato ene, eye menoa anyi gli abe fia le aWakowo dome kple amesi le ako fam na konyi- falawo ene. a . b . 13; Kony.3,63. . 19,18; Mo. IL. 22, 90. y . i . k Ps. 42, b. Hiob hlé efe AA dzogbevüe fia
JOB	30	8	Êtres vils et méprisés,	Bometsilawo kple ame qi- gbowo fe viwo wonye, amesiwo wotso atam nyà da le anyigba dzi
JOB	30	9	Et maintenant, je suis l’objet de leurs chansons,	Azo metro zu lodonu na wo, eye mezu alomedenu na wo.* 10 Wole nu nyomem, wodea megbe le nu- nye, eye womegbea tadede de mo nam o
JOB	30	11	Ils n’ont plus de retenue et ils m’humilient,	Elabena etso nye daka, eye wóbobom de anyi, eye wona wodaa dadzra le nkunye me.12De- vi vloewo tsia tre de nunye le dusi me, wotutua nye afo da, eye wotaa mo de nunye, be yewoa- gblém
JOB	30	15	Les terreurs m’assiègent;	Nodzidodo trona de nunye; woyoa nye bubu de nu abe ya ene, eye nye dzogbenyuie nu yina abe alilikpo ene
JOB	30	23	Car, je le sais, tu me mènes à la mort,	Ela- bena menyae be, àkplom ade asi na ku, eye mayi ho, si me agba- gbeawo katà foa ta kpli do la me
JOB	30	30	Ma peau noircit et tombe,	Nye nutigbalé nyo tsiditsidi heflo le nunye, eye dzohoho na nye fuwo ia
JOB	30	31	Ma harpe n’est plus qu’un instrument de deuil,	Nye gakasanku do konyifagbe, eye nye dze fe didi zu avigbe.? Hiob £e nufofo nuwuwu : Eka de efe zozo nyw le Mawu kple amewo fe riku me dzi
JOB	31	4	Dieu n’a-t-il pas connu mes voies?	De mele nye mowo kpom, eye wóhléa nye afodedewo kata oa?° 5 Nenye de metso awatso- kaka do doe, eye nye afo tsona de alakpadada nu la, 6 ekema nedam le nudanu nyuito dzi, eye Mawu nadze si nye fomadimadi
JOB	31	7	Si mon pas s’est détourné du droit chemin,	Ne nye afo da le mo dzi, nye dzi dze nye nku yome, eye dinu- wowoa de lé de asi iu nam 1a, 8 ekema mafà nu, eye ame bubu nadui, eye woaho nye nu miemie- wo kple ke
JOB	31	9	Si mon cœur a été séduit par une femme,	Ne woflu nye dzi de nyonu nu, eye mede ha de hanyevi fe wotru nu la, 10 tekema srónye netu wo na ame bubu, eye ame tuto nedo egbo
JOB	31	11	Car c’est un crime,	Elabena nu- kpenanu enye esia, eye se me dze- dze wónye le Wwonudrülawo nku me
JOB	31	15	Celui qui m’a créé dans le ventre de ma mère ne l’a-t-il pas créé?	De menye amesi mem de vidzido me la, me eya ha, eye ame dekae wo mí de do- me oa? 16 De mete ame dahewo fe nudidi wo, eye mena nu ti ko na ahosiwo fe nkuwoa? 17 De nye dede medu nu, eye nyemena tsyóevi dui Kpim oa?
JOB	31	19	Si j’ai vu le malheureux manquer de vêtements,	Ne mekpo ame doko avo mele enu o, eye nutsyotsyo mele ame dahe si o la, 20 de efe alime meyram, eye nye aléwo fe fu de dzo làme ne oa?
JOB	31	21	Si j’ai levé la main contre l’orphelin,	Ne menye nye asi de isybeyi nu, le esi honameto le asinye le /dua me ta la, 22 ekema nye abota ne- ge le abogba nu, eye nye abo netu da le ekpefe!
JOB	31	24	Si j’ai mis dans l’or ma confiance,	Ne medo dzi de sika nu, eye megblo na sika nyuito be: wò nue mele nu dom do; 25 ne me- kpo dzidzo be, nye kesinonuwo so gbo, eye nye alo wo do kpo nu gede; 26 ne mekpo alesi ge le kekl&mi, kple alesi dzinu le yiyim le atsyo mee,!
JOB	31	27	Et si mon cœur s’est laissé séduire en secret,	eye wo- flu nye dzi le adzame megbugbo nye asi hu na wo la, 28 ekema esia há anye se me dzedze le wo- nudrólawo nku me; elabena meda alakpa na Mawu le dzi
JOB	31	34	Parce que j’avais peur de la multitude,	De menoa ame gedewo ybm, eye fomewo fe vlo- dodo noa io dzim nam, eyata do- doe zina le ñunye, eye nyemedo- na de wotru nu oa?
JOB	31	38	Si ma terre crie contre moi,	Ne nye agble noa ġli dom de nunye, eye efe bolifowo katá noa avi fam, 39 ne medu eme nu fe- mahemahe, eye mena gbogbo do le agbleto me la
JOB	31	40	Qu’il y croisse des épines au lieu de froment,	ekema nu nemie de lu tefe, eye gbe vóe nemie de fo tefe! Hiob gblo efe nya vo. Elihu fe nufofo gbàto: Egblo nusi ta mezi kpi le efe devinyenye nuti o la fia
JOB	32	6	Et Élihu, fils de Barakeel de Buz, prit la parole et dit:	Eye Buzito Elihu, Barahel vi la, ho dzi gblo bena: Devi me- nye, ke miawo mietsi fo wo, eya- ta dzi mele fonye o, eye mele vo- ybm be, made nye nunyanya aia mi
JOB	32	11	J’ai attendu la fin de vos discours,	Kpo da, medzo miafe nyawo sinu, eye melé to de miafe gomesesewo nu, be mia- kpo nya vavàa de hi!
JOB	32	13	Ne dites pas cependant:	Deko migagblo bena: Míedo go nunya, Mawu koe akpe de dzi, menye amegbeto o o
JOB	32	15	Ils ont peur, ils ne répondent plus!	Dzi de le wo fo, woma- gate nu ado enu o, eye gbogblo bu de wo. . 22, 21 1 36,10; . esi womele nu fom o, wozi dodoe, eye nya nudodo megale wo nuo laa?
JOB	32	22	Car je ne sais pas flatter:	Elabena nyemenya alesi wo- vivia numee o; anye, ne nye wola adem da boboe. Dziyiyi: Elihu ka nku me na Hiob le eya nuto fe aflatsotso na dokui ta. Mawu fe tohehe na ame enye luwo fe dede
JOB	33	9	Je suis pur, je suis sans péché,	„Medza, dzi- dada mele nunye o, nunye ko, eye vodada mele ñunye o; 10 kpo da, ekpo nane le nunye, eye wòbum abe efe futo ene,?
JOB	33	11	Il met mes pieds dans les ceps,	de ga nye afo de atiboli nu, eye wòlé nku de nye mowo kata nu. 12 Kpo da, mele enu dom na wo be: To- wo medzo le esia me o, elabena Mawu kpë wu amegbeto
JOB	33	15	Il parle par des songes, par des visions nocturnes,	Le dróekuku kple za me nu- tega me, ne amewo yi aló me, eye wole ald dom le aba dzi la, 16 ewua to na amegbetowo, eye wòdoa Kpe wofe tohehe dzi
JOB	33	17	Afin de détourner l’homme du mal	ne woóate amegbeto da le efe nuwo- wo nu, eye wòade dàdaa le nutsu 16 Eye de nyea mano 1ajam, P5-119,67.71. a me, 18 ne wòaho efe luwo tso yodo si me, eye efe agbe magatsi anutro nu o
JOB	33	21	Sa chair se consume et disparaît,	Là vo le enu, ale be meganya le kpo- kpom o, eye efe fu, siwo medze- na 15a o la, tsi go glanglan; 22 ale be efe luwo gogo yodo, eye efe agbe gogo sadagatsi
JOB	33	23	Mais s’il se trouve pour lui un ange intercesseur,	Ke ne dola deka, si nye nya- holadakoto, tso akpewo dome la va, be yeade nusi nye amegbeto fe do la afiae,/ 24 eye wóve enu hegblo bena: Dee, ne magayi yo- do me o, elabena wolé avum la, 25 ekema dzo ado efe 1ame abe dekakpui ene, eye woagado efe dekakpuinkekewo me
JOB	33	27	Il chante devant les hommes et dit:	Adzi ha na amewo agblo pena: Mewo nuvó, eye metro gbo nu dzodzoe la, ke womedo etefe nam o
JOB	33	29	Voilà tout ce que Dieu fait,	Kpo da, nusiawo katà Mawu wona na ame zi eve kple zi etó, 30 ne yeaho efe luwo tso yodo si, eye agbe fe kekeli naklé ne. 31 Hiob, do nku anyi, eye nalé to de nunye! Lé wo nu, eye na mafo nu!
JOB	33	32	Si tu as quelque chose à dire, réponds-moi!	Ne nya le asiwó la, ekema do nu; fo nu, eye matso na wo kpo; 33 ke ne mele alea o la, ekema 16 to de ñu- nye, zi dodoe, eye mafia nunya wo! Elihu fe nufofo evelia: Eka ñku me na Hiob le nyawo nuti. Mawu metea nya dzodzoe de anyi o
JOB	34	3	Car l’oreille discerne les paroles,	Elabena to doa nya kpona, abe alesi veme doa nududu kpona ene. 4 Mina míahe nya dzodzoe atu anyi, ne míadze si nusi nyo la le mía do- me
JOB	34	5	Job dit: Je suis innocent,	Elabena Hiob be: „Monye dzo, gake Mawu gbe afiatsotso nam; 6 wobum *awatsokalae, evo wónye tonye dzo hai; gbedala meli na nye 'anutrobi o, evo wò- nye nyemeda vo o hafi
JOB	34	8	Marchant en société de ceux qui font le mal,	eya kple ame vlowo le ha bom, a . d Ro. 9, 6. f . g . . 3, 19; . i kp. 18. k , 4; Lod. 5, n .12. . 22, 22, eye eya kple ame vódiwo le afo deka dzi?
JOB	34	9	Car il a dit: Il est inutile à l’homme	Elabena egblo be: »Menye vide na amegbeto, ne edze holó kple Mawu o. 10 Eyata, mi hutsu nunyalawo, milé to de nunye! Nede megbe hà be, Mazu nawo nu vodi, eye nusekatato nawo nu madzomadzo; 11 ke bon edoa etefe na amegbeto le efe nuwowo nu, eye woónana wóvaa me na nutsu le efe zo- zome nu.?
JOB	34	12	Non certes, Dieu ne commet pas l’iniquité;	Nyatefee, Mawu me- woa nu vodi o, eye nusékatato la meteanya dzodzoe detoo. 13 Ame- ka tso anyigba de asi ne, eye ameka do heheme godo la gome anyi?
JOB	34	14	S’il ne pensait qu’à lui-même,	Ne edia edokui to ko, eye wogbugbo efe gbogbo kple efe appe gagbo de edokui me la, 15 ekema nutilàwo kata nu ayi, eye amegbeto agazu ke. 16 Ne nunya le asiwó la, ekema se nya siawo, eye nalé to de nye nyawo £e didi nu!
JOB	34	17	Un ennemi de la justice régnerait-il?	De amesi lé fu nya dzo- dzoe la, ate nu adu dzia? Eye de nàbe, yeabu fo dzodzoeto, si nye nuséto la?
JOB	34	19	Qui n’a point égard à l’apparence des grands	Eya, amesi medea amegáwo dzi o, eye media kesinotowo fe nya wua ame dahewo to o, elabena wo kata la efe asinudowowo wonye
JOB	34	20	En un instant, ils perdent la vie;	Woku le adabafofo deka me, dukowo fe mo tsyo zi le zátife, eye wo nu yi; wode nusétowo da, ke menye to amegbetowo fe asi dzi o
JOB	34	25	Car il connaît leurs œuvres.	Esi wónya wofe nuwonawo la, eyata wótua asi wo fua anyi le za me, eye woagba gudugudu
JOB	34	26	Il les frappe comme des impies,	Efoa wo abe ame vodiwo ene le dutofo; 27 elabena wode megbe le enu, eye womelé üku de efe mowo nu o, 28 eye womehe ame dahewo fe glidodo va enku me, ne wóase hiátowo fe glidodo o
